iter	thetaS	mu	kappa	phi	moveType	accepted	likelihood	alpha	nblocks	nrblocks	param0	param1	omega0	rho0
30650	1.12662e-07	1.6707e-07	19.0754	0	2	0	-6059.17	-0.883912	1	1	0	19872.9	45988.3	inf
30660	1.12662e-07	1.6707e-07	19.0754	0	8	0	-6059.32	-nan	1	1	0	inf	51835.7	inf
30670	1.12662e-07	1.6707e-07	19.0754	0	2	1	-6058.98	0.32284	1	1	0	39735.7	39735.7	inf
30680	1.09743e-07	2.24999e-07	13.476	0	7	1	-6060.42	0.719389	1	1	13.476	79496.5	79496.5	inf
30690	1.09469e-07	4.2354e-07	6.59508	0	8	0	-6059.31	-nan	1	1	0	inf	58622.8	inf
30700	4.02613e-08	3.2931e-07	2.50768	0	6	0	-6059.43	-1.124	1	1	2.05399e-07	inf	46690.4	inf
30710	1.0071e-07	4.4513e-07	5.62837	0	6	1	-6061.46	-1.26084	1	1	4.4513e-07	100649	100649	inf
30720	1.68404e-08	9.00643e-08	4.44997	0	2	1	-6058.62	1.17316	1	1	0	259083	259083	inf
30730	3.1399e-08	1.1462e-07	7.0596	0	2	0	-6058.6	-0.334833	1	1	0	73923.2	90744	inf
30740	4.83976e-08	1.41878e-07	9.07567	0	6	0	-6059.67	-1.9927	1	1	5.93913e-08	59236.6	59236.6	inf
30750	1.00499e-07	2.06953e-07	13.4117	0	2	1	-6058.83	-0.488396	1	1	0	25055.2	25055.2	inf
30760	1.19705e-07	2.46505e-07	13.4117	0	8	0	-6058.75	-nan	1	1	0	inf	35367.1	inf
30770	1.89429e-07	3.90083e-07	13.4117	0	6	1	-6058.9	1.13697	1	1	3.90083e-07	inf	12329.9	inf
30780	4.56036e-07	3.90083e-07	33.9223	0	8	0	-6062.3	-nan	1	1	0	inf	25447.3	inf
30790	2.54285e-07	2.1751e-07	33.9223	0	2	1	-6059.34	-0.305273	1	1	0	12607.2	12607.2	inf
30800	1.25545e-07	3.62329e-07	9.23689	0	2	0	-6060.39	-1.81355	1	1	0	6808.45	12607.2	inf
30810	6.8036e-08	3.62329e-07	4.47374	0	2	1	-6058.54	-0.59109	1	1	0	33009.3	33009.3	inf
30820	1.18417e-07	3.62329e-07	8.6465	0	2	0	-6059.44	-0.977676	1	1	0	11334.5	16691.9	inf
30830	1.22964e-07	4.74374e-07	6.61762	0	2	0	-6059.43	-1.9102	1	1	0	10225.1	25396.3	inf
30840	2.39022e-07	4.74374e-07	13.9596	0	8	0	-6059.31	-nan	1	1	0	inf	25992.8	inf
30850	1.61185e-07	3.77198e-07	11.6625	0	8	0	-6059.29	-nan	1	1	0	inf	39184.3	inf
30860	1.33077e-07	3.77198e-07	9.42624	0	7	1	-6058.78	0.0202125	1	1	9.42624	16346.2	16346.2	inf
30870	2.99467e-07	9.80273e-07	8.00647	0	8	0	-6058.83	-nan	1	1	0	inf	17458.7	inf
30880	4.0596e-07	1.39156e-06	7.59347	0	7	1	-6059.6	0.102336	1	1	7.59347	27785.7	17440.6	inf
30890	4.10663e-07	1.40768e-06	7.59347	0	8	0	-6062.94	-nan	1	1	0	inf	31094	inf
30900	2.58543e-07	1.04628e-06	6.2543	0	7	1	-6058.54	0.02012	1	1	6.2543	inf	16402	inf
30910	2.80185e-07	1.10933e-06	6.41829	0	6	1	-6058.61	-0.00370617	1	1	1.10933e-06	inf	16114.6	inf
30920	2.49542e-07	1.10933e-06	5.58933	0	8	0	-6058.57	-nan	1	1	0	inf	17439.1	inf
30930	3.71456e-07	8.94389e-07	11.3023	0	8	0	-6059.35	-nan	1	1	0	inf	17439.1	inf
30940	2.09754e-07	8.78125e-07	6.00701	0	8	0	-6058.5	-nan	1	1	0	inf	19282	inf
30950	7.72155e-07	1.43169e-06	15.0239	0	8	0	-6060.33	-nan	1	1	0	inf	11008.3	inf
30960	6.02844e-07	1.43169e-06	11.4749	0	7	0	-6064.99	-4.61832	1	1	29.8599	29832.6	11008.3	inf
30970	4.97972e-07	1.18263e-06	11.4749	0	8	0	-6059.1	-nan	1	1	0	inf	11667.4	inf
30980	5.74761e-07	1.18263e-06	13.4235	0	7	0	-6064.46	-3.42271	1	1	24.76	15202.3	15202.3	inf
30990	2.9787e-07	6.12898e-07	13.4235	0	2	1	-6058.7	0.393491	1	1	0	13036	13036	inf
31000	2.24111e-07	6.99094e-07	8.45899	0	7	0	-6058.62	-0.691979	1	1	4.81621	inf	14892.6	inf
31010	2.24182e-07	6.99094e-07	8.46205	0	2	1	-6059.22	-0.101123	1	1	0	27879.7	27879.7	inf
31020	5.83853e-07	1.8207e-06	8.46205	0	2	0	-6060.97	-0.514478	1	1	0	16613.1	14656	inf
31030	3.04961e-07	1.10472e-06	7.12297	0	8	0	-6058.45	-nan	1	1	0	inf	11128	inf
31040	1.62993e-07	4.88664e-07	8.84838	0	2	1	-6060	-0.696947	1	1	0	48714.3	48714.3	inf
31050	2.49379e-07	1.09396e-06	5.67974	0	6	1	-6058.79	0.574527	1	1	1.09396e-06	8230.65	20362.2	inf
31060	2.49379e-07	1.09396e-06	5.67974	0	8	0	-6058.42	-nan	1	1	0	inf	13778.3	inf
31070	4.00057e-07	1.4699e-06	7.00635	0	7	0	-6059.74	-0.515731	1	1	10.3914	13071.1	13071.1	inf
31080	1.83282e-07	6.73417e-07	7.00635	0	2	1	-6058.6	0.324577	1	1	0	24431	24431	inf
31090	1.33767e-07	5.2067e-07	6.5486	0	7	1	-6058.43	-0.110805	1	1	6.5486	inf	24431	inf
31100	6.56829e-08	5.2067e-07	2.62445	0	7	1	-6059.17	-1.62286	1	1	2.62445	inf	20812.2	inf
31110	1.17699e-07	5.2067e-07	5.62249	0	8	0	-6058.44	-nan	1	1	0	inf	31315.9	inf
31120	2.51784e-07	4.17412e-07	16.9406	0	2	0	-6059.7	-1.73939	1	1	0	5826.96	13722.9	inf
31130	8.95019e-08	2.00557e-07	12.231	0	8	0	-6058.75	-nan	1	1	0	inf	29087.7	inf
31140	1.04357e-07	2.00557e-07	14.4538	0	8	0	-6059.95	-nan	1	1	0	inf	73968.7	inf
31150	1.04357e-07	2.00557e-07	14.4538	0	8	0	-6059.2	-nan	1	1	0	inf	56156.2	inf
31160	7.49636e-08	2.0722e-07	9.69498	0	6	0	-6061.66	-1.9916	1	1	3.97556e-07	78966.5	76061.6	inf
31170	4.71985e-08	1.44321e-07	8.65303	0	8	0	-6058.5	-nan	1	1	0	inf	76061.6	inf
31180	1.4372e-08	1.05777e-07	2.91616	0	2	1	-6058.58	0.341979	1	1	0	247941	247941	inf
31190	1.87091e-08	1.05777e-07	4.1466	0	2	1	-6058.91	-0.0829705	1	1	0	274624	274624	inf
31200	1.27225e-08	1.05777e-07	2.44816	0	7	1	-6059.08	-0.0128195	1	1	2.44816	inf	369414	inf
31210	8.8445e-09	4.83767e-08	4.32525	0	6	1	-6058.42	0.662835	1	1	4.83767e-08	inf	369414	inf
31220	2.05197e-08	4.83767e-08	11.5677	0	7	1	-6058.89	-0.471877	1	1	11.5677	inf	105144	inf
31230	1.39914e-08	4.493e-08	8.18388	0	6	1	-6058.51	-0.0313927	1	1	4.493e-08	inf	273301	inf
31240	1.90322e-08	6.1117e-08	8.18388	0	2	0	-6059.35	-0.291345	1	1	0	344692	273301	inf
31250	1.81153e-08	5.94719e-08	7.97974	0	8	0	-6058.75	-nan	1	1	0	inf	273301	inf
31260	1.6884e-08	5.94719e-08	7.35844	0	7	1	-6058.47	-0.141135	1	1	7.35844	171309	171309	inf
31270	1.11332e-08	3.92155e-08	7.35844	0	2	1	-6058.63	0.632536	1	1	0	204735	204735	inf
31280	2.38551e-08	3.92155e-08	17.0939	0	2	1	-6058.87	0.978576	1	1	0	176359	176359	inf
31290	6.74076e-09	2.61098e-08	6.58629	0	7	1	-6058.54	0.909479	1	1	6.58629	361561	361561	inf
31300	9.30706e-09	3.60502e-08	6.58629	0	6	1	-6059.2	-0.0773419	1	1	3.60502e-08	154406	154406	inf
31310	3.68888e-08	8.84579e-08	11.3534	0	8	0	-6058.81	-nan	1	1	0	inf	132568	inf
31320	2.41727e-08	5.79652e-08	11.3534	0	8	0	-6059.01	-nan	1	1	0	inf	230181	inf
31330	1.33912e-08	5.79652e-08	5.77157	0	2	1	-6058.44	0.148343	1	1	0	275855	275855	inf
31340	2.63568e-08	1.37803e-07	4.57848	0	7	1	-6058.68	0.623293	1	1	4.57848	inf	174709	inf
31350	1.36472e-08	9.74144e-08	3.04291	0	7	1	-6058.54	-0.585534	1	1	3.04291	inf	174709	inf
31360	1.21811e-08	9.74144e-08	2.59124	0	8	0	-6058.66	-nan	1	1	0	inf	295846	inf
31370	7.01091e-09	4.52762e-08	3.48564	0	8	0	-6058.64	-nan	1	1	0	inf	289099	inf
31380	1.2219e-08	3.34532e-08	9.79994	0	6	1	-6058.54	0.88956	1	1	3.34532e-08	inf	289099	inf
31390	8.54906e-09	2.47984e-08	9.1843	0	8	0	-6058.8	-nan	1	1	0	inf	245308	inf
31400	7.92472e-09	1.01307e-08	22.3137	0	6	1	-6059.47	-1.23454	1	1	1.01307e-08	421273	245308	inf
31410	2.57534e-08	1.43204e-08	52.8074	0	6	1	-6060.7	-0.421838	1	1	1.43204e-08	inf	298608	inf
31420	1.03915e-08	1.43204e-08	20.615	0	6	0	-6059.67	-1.63651	1	1	5.5472e-09	158809	404399	inf
31430	3.35408e-08	3.65666e-08	26.3652	0	7	1	-6061.09	-1.27799	1	1	26.3652	inf	285197	inf
31440	1.88111e-08	3.65666e-08	14.2767	0	2	1	-6058.76	-0.340613	1	1	0	156426	156426	inf
31450	9.83172e-09	3.65666e-08	6.90747	0	8	0	-6059.1	-nan	1	1	0	inf	156426	inf
31460	1.02558e-08	4.09751e-08	6.34995	0	7	0	-6059.78	-1.40674	1	1	3.35598	inf	156426	inf
31470	1.81195e-08	4.01613e-08	12.3781	0	2	0	-6059.79	-1.91748	1	1	0	68525.5	156426	inf
31480	1.95111e-08	4.01613e-08	13.418	0	2	0	-6059.57	-1.84791	1	1	0	74015.7	197436	inf
31490	2.93152e-08	2.78347e-08	30.4447	0	8	0	-6059.6	-nan	1	1	0	inf	197436	inf
31500	1.21886e-08	2.78347e-08	11.9797	0	7	0	-6061.11	-1.5619	1	1	26.7826	inf	370092	inf
31510	1.41281e-08	3.22638e-08	11.9797	0	7	0	-6062.72	-1.57826	1	1	16.5013	673150	673150	inf
31520	6.443e-09	3.22638e-08	4.83157	0	6	0	-6058.99	-1.43915	1	1	1.22455e-08	630669	630669	inf
31530	6.26018e-09	5.17787e-08	2.46696	0	7	0	-6059.02	-0.809854	1	1	1.37963	inf	630669	inf
31540	7.53408e-09	6.23152e-08	2.46696	0	8	0	-6059.1	-nan	1	1	0	inf	630669	inf
31550	1.00772e-08	4.92049e-08	4.9847	0	2	1	-6058.54	-0.608523	1	1	0	224072	224072	inf
31560	7.45905e-09	4.92049e-08	3.38793	0	7	1	-6059.54	-1.55706	1	1	3.38793	146195	146195	inf
31570	5.48563e-09	2.70165e-08	4.9321	0	6	1	-6058.56	-0.354161	1	1	2.70165e-08	405751	405751	inf
31580	8.69094e-09	4.44053e-08	4.71216	0	2	0	-6058.88	-1.19661	1	1	0	190738	399297	inf
31590	1.32122e-08	6.75059e-08	4.71216	0	6	1	-6058.91	1.4355	1	1	6.75059e-08	inf	399297	inf
31600	7.38333e-09	6.75059e-08	2.12096	0	2	0	-6060.87	-1.26657	1	1	0	1.00739e+06	399297	inf
31610	4.88965e-09	7.29041e-08	0.851447	0	8	0	-6059.9	-nan	1	1	0	inf	742836	inf
31620	2.72944e-09	4.06956e-08	0.851447	0	2	0	-6060.56	-1.26785	1	1	0	319283	529575	inf
31630	4.59868e-09	5.2642e-08	1.46028	0	8	0	-6058.99	-nan	1	1	0	inf	635351	inf
31640	9.74486e-09	6.75692e-08	3.16672	0	2	1	-6059.08	0.331654	1	1	0	529632	529632	inf
31650	1.14419e-08	3.60149e-08	8.37272	0	8	0	-6059.14	-nan	1	1	0	inf	529632	inf
31660	1.29141e-08	3.60149e-08	9.59944	0	7	0	-6061.77	-2.08316	1	1	20.9557	416000	416000	inf
31670	1.44513e-08	4.03021e-08	9.59944	0	2	1	-6058.68	-0.462267	1	1	0	167673	167673	inf
31680	1.12098e-08	4.03021e-08	7.18577	0	2	1	-6059.32	-0.345219	1	1	0	577874	577874	inf
31690	7.91122e-09	2.84427e-08	7.18577	0	2	1	-6058.68	-0.811285	1	1	0	270359	270359	inf
31700	3.39122e-08	6.31055e-08	14.9656	0	6	1	-6060.67	-1.08698	1	1	6.31055e-08	190896	270359	inf
31710	6.00176e-08	6.31055e-08	27.3799	0	8	0	-6059.22	-nan	1	1	0	inf	74980	inf
31720	6.00176e-08	6.31055e-08	27.3799	0	8	0	-6059.15	-nan	1	1	0	inf	59604.4	inf
31730	6.00176e-08	6.31055e-08	27.3799	0	6	0	-6071.52	-8.84046	1	1	1.52512e-07	181463	181463	inf
31740	6.00176e-08	6.31055e-08	27.3799	0	2	1	-6059.78	-1.27029	1	1	0	29140.3	29140.3	inf
31750	3.47432e-08	6.31055e-08	15.3608	0	7	1	-6060.36	-1.15096	1	1	15.3608	inf	29140.3	inf
31760	3.93872e-08	7.15405e-08	15.3608	0	2	1	-6058.84	-0.418568	1	1	0	69841.2	69841.2	inf
31770	2.88199e-08	5.53272e-08	14.4707	0	6	1	-6059.11	-0.719043	1	1	5.53272e-08	113048	69841.2	inf
31780	2.88199e-08	5.53272e-08	14.4707	0	8	0	-6059	-nan	1	1	0	inf	76499.8	inf
31790	7.56024e-08	6.61553e-08	33.1339	0	7	1	-6059.46	-0.042505	1	1	33.1339	66408.5	66408.5	inf
31800	6.88002e-08	7.21924e-08	27.4383	0	8	0	-6059.19	-nan	1	1	0	inf	61500	inf
31810	3.36346e-08	7.21924e-08	12.8203	0	6	0	-6059.87	-1.72582	1	1	3.60724e-08	inf	71935.7	inf
31820	7.07202e-08	6.34776e-08	32.2724	0	8	0	-6059.45	-nan	1	1	0	inf	71935.7	inf
31830	6.47374e-08	7.3547e-08	25.2538	0	2	1	-6059.21	0.00221796	1	1	0	73348.6	73348.6	inf
31840	6.47374e-08	7.3547e-08	25.2538	0	2	0	-6061.11	-1.18537	1	1	0	149002	70174	inf
31850	8.84549e-08	7.3547e-08	34.9313	0	7	1	-6059.35	0.115163	1	1	34.9313	inf	37060.8	inf
31860	4.61779e-08	3.83952e-08	34.9313	0	2	1	-6059.59	-0.68113	1	1	0	51273.1	51273.1	inf
31870	4.96549e-08	3.67602e-08	39.3751	0	8	0	-6059.44	-nan	1	1	0	inf	68883.6	inf
31880	4.96549e-08	3.67602e-08	39.3751	0	2	1	-6059.43	0.194465	1	1	0	75321.5	75321.5	inf
31890	3.08811e-08	3.67602e-08	24.0489	0	8	0	-6059.19	-nan	1	1	0	inf	85138.2	inf
31900	3.28797e-08	8.32943e-08	10.6848	0	8	0	-6058.92	-nan	1	1	0	inf	161891	inf
31910	1.81255e-08	8.32943e-08	5.36906	0	7	1	-6058.84	-0.943338	1	1	5.36906	96206.5	96206.5	inf
31920	1.91947e-08	8.32943e-08	5.75428	0	7	1	-6059.86	0.16455	1	1	5.75428	51133.2	51133.2	inf
31930	1.3902e-08	3.80913e-08	9.79121	0	8	0	-6059.53	-nan	1	1	0	inf	95143.6	inf
31940	1.71605e-08	3.80913e-08	12.3583	0	8	0	-6059.31	-nan	1	1	0	inf	95143.6	inf
31950	4.45825e-08	4.34777e-08	29.611	0	7	0	-6066.07	-5.1802	1	1	76.0327	153748	153748	inf
31960	4.37672e-08	4.34777e-08	29.0483	0	7	1	-6059.9	-0.361268	1	1	29.0483	inf	154929	inf
31970	2.98866e-08	2.96889e-08	29.0483	0	2	0	-6060.1	-0.360875	1	1	0	243595	154929	inf
31980	3.68826e-08	2.96889e-08	36.1198	0	6	0	-6060.24	-1.8085	1	1	1.16985e-08	inf	104853	inf
31990	7.41764e-08	5.97089e-08	36.1198	0	7	0	-6059.08	-0.5293	1	1	13.4694	68420.8	68420.8	inf
32000	7.41764e-08	5.97089e-08	36.1198	0	8	0	-6059.37	-nan	1	1	0	inf	53638	inf
32010	4.8314e-08	5.27377e-08	26.3312	0	2	1	-6060.06	-1.37302	1	1	0	30045.5	30045.5	inf
32020	4.03001e-08	4.39899e-08	26.3312	0	2	1	-6059.16	-0.354436	1	1	0	76071.7	76071.7	inf
32030	5.80772e-08	4.39899e-08	38.4587	0	6	0	-6060.19	-0.580023	1	1	3.49152e-08	35127.5	35127.5	inf
32040	4.56103e-08	4.39899e-08	29.9538	0	2	1	-6060.45	-0.247775	1	1	0	27425.3	27425.3	inf
32050	1.56741e-07	8.27163e-08	55.7048	0	7	1	-6059.77	0.268973	1	1	55.7048	19807.9	19807.9	inf
32060	1.12892e-07	9.09132e-08	36.1034	0	7	0	-6060.56	-1.37023	1	1	17.913	inf	16789.9	inf
32070	1.50549e-07	9.09132e-08	48.5338	0	7	1	-6059.71	-0.116035	1	1	48.5338	inf	18774	inf
32080	1.17271e-07	1.33237e-07	25.2525	0	2	1	-6059.29	0.0571613	1	1	0	43760.9	43760.9	inf
32090	7.84877e-08	8.9173e-08	25.2525	0	8	0	-6059.33	-nan	1	1	0	inf	67330.4	inf
32100	2.96265e-07	3.36598e-07	25.2525	0	2	1	-6059.16	1.09858	1	1	0	15145	15145	inf
32110	3.10773e-07	3.53082e-07	25.2525	0	8	0	-6059.25	-nan	1	1	0	inf	8200.07	inf
32120	1.40825e-07	2.43507e-07	16.1939	0	8	0	-6061.42	-nan	1	1	0	inf	4602.76	inf
32130	3.95297e-07	4.48924e-07	25.2635	0	8	0	-6059.53	-nan	1	1	0	inf	5026.32	inf
32140	3.53109e-07	3.04856e-07	33.5984	0	8	0	-6059.93	-nan	1	1	0	inf	5026.32	inf
32150	1.53097e-06	4.71204e-07	96.3416	0	2	0	-6070.21	-6.23623	1	1	0	15375.2	7882.74	inf
32160	5.43788e-07	1.67368e-07	96.3416	0	8	0	-6060.25	-nan	1	1	0	inf	7882.74	inf
32170	1.01161e-06	3.15286e-07	95.1265	0	7	1	-6060.21	-0.000665359	1	1	95.1265	inf	3720.31	inf
32180	5.73908e-07	5.43003e-07	30.5564	0	6	1	-6059.7	0.0786605	1	1	5.43003e-07	10626.4	10626.4	inf
32190	4.05021e-07	7.85586e-07	14.3107	0	7	0	-6059.88	-0.56809	1	1	24.0469	inf	10626.4	inf
32200	5.426e-07	8.42585e-07	18.1641	0	2	0	-6059.17	-0.937569	1	1	0	4011.97	9521.66	inf
32210	6.62301e-07	1.02846e-06	18.1641	0	8	0	-6059.2	-nan	1	1	0	inf	8337.34	inf
32220	4.19501e-07	9.63046e-07	11.9109	0	2	1	-6058.63	0.407184	1	1	0	8312.24	8312.24	inf
32230	4.19501e-07	9.63046e-07	11.9109	0	8	0	-6059.31	-nan	1	1	0	inf	3839.64	inf
32240	3.3692e-07	1.07162e-06	8.27384	0	7	1	-6058.48	0.511952	1	1	8.27384	18037.4	10043.1	inf
32250	3.93224e-07	1.2507e-06	8.27384	0	6	0	-6066.02	-5.04497	1	1	2.59367e-06	21304.7	21304.7	inf
32260	1.62061e-07	8.02268e-07	4.90077	0	6	1	-6058.42	0.0792272	1	1	8.02268e-07	46171.9	21304.7	inf
32270	3.12621e-07	1.5476e-06	4.90077	0	2	1	-6058.63	-0.67747	1	1	0	6540.46	6540.46	inf
32280	7.008e-07	2.12606e-06	8.7306	0	6	1	-6058.5	0.415094	1	1	2.12606e-06	5004.04	5004.04	inf
32290	7.35501e-07	4.93966e-06	3.30707	0	7	1	-6058.5	-0.221896	1	1	3.30707	4637.9	4637.9	inf
32300	3.31493e-07	3.00511e-06	2.14906	0	6	0	-6060.11	-1.65978	1	1	1.63245e-06	3113.2	4637.9	inf
32310	2.73948e-07	2.48344e-06	2.14906	0	8	0	-6058.68	-nan	1	1	0	inf	11217.6	inf
32320	1.7583e-07	2.34075e-06	1.09295	0	2	1	-6059.89	-0.864105	1	1	0	6466.35	6466.35	inf
32330	2.0045e-07	1.70971e-06	2.35712	0	6	0	-6060.94	-2.0798	1	1	8.75799e-07	inf	5571.04	inf
32340	7.65937e-07	1.70971e-06	12.2828	0	7	0	-6058.56	-0.524111	1	1	6.21933	inf	5571.04	inf
32350	8.68294e-07	1.70971e-06	14.0795	0	7	1	-6058.92	0.595959	1	1	14.0795	inf	5732.8	inf
32360	1.40254e-06	1.70971e-06	23.4569	0	2	1	-6060.51	-0.158914	1	1	0	6066.08	6066.08	inf
32370	1.40254e-06	1.70971e-06	23.4569	0	6	0	-6059.04	-0.157495	1	1	1.27847e-06	inf	3422.24	inf
32380	1.94598e-06	1.70971e-06	32.9956	0	6	0	-6062.35	-2.03567	1	1	4.38764e-06	2345.97	2345.97	inf
32390	1.94598e-06	1.70971e-06	32.9956	0	8	0	-6059.37	-nan	1	1	0	inf	2345.97	inf
32400	8.53382e-07	6.67479e-07	37.2066	0	8	0	-6059.84	-nan	1	1	0	inf	2345.97	inf
32410	1.75938e-06	1.6543e-06	30.7547	0	8	0	-6059.45	-nan	1	1	0	inf	1393.85	inf
32420	1.18634e-06	1.6543e-06	20.3595	0	2	0	-6060.95	-1.96581	1	1	0	720.881	1393.85	inf
32430	1.34597e-06	4.21116e-06	8.43044	0	8	0	-6058.9	-nan	1	1	0	inf	1393.85	inf
32440	2.26394e-06	4.21116e-06	14.9721	0	7	1	-6058.88	-0.0147964	1	1	14.9721	inf	2057.98	inf
32450	1.43475e-06	4.21116e-06	9.0631	0	8	0	-6058.57	-nan	1	1	0	inf	1917.52	inf
32460	1.43475e-06	4.21116e-06	9.0631	0	2	1	-6058.62	0.564894	1	1	0	1762.66	1762.66	inf
32470	1.27149e-06	4.21116e-06	7.89964	0	6	0	-6058.5	-0.315013	1	1	2.4353e-06	7714.14	3866.73	inf
32480	6.47782e-07	5.99766e-06	2.07993	0	2	1	-6058.68	0.125165	1	1	0	4367.65	4367.65	inf
32490	9.99013e-07	8.24762e-06	2.4737	0	6	1	-6058.58	0.48197	1	1	8.24762e-06	inf	2687.74	inf
32500	6.22091e-07	5.51178e-06	2.22577	0	7	1	-6059.23	0.00551499	1	1	2.22577	inf	7742	inf
32510	6.22091e-07	5.51178e-06	2.22577	0	8	0	-6059.23	-nan	1	1	0	inf	7742	inf
32520	1.05276e-06	5.51178e-06	4.57064	0	7	1	-6058.48	0.924915	1	1	4.57064	1343.44	3629.76	inf
32530	2.07904e-06	1.12966e-05	4.36174	0	2	1	-6058.63	-0.769888	1	1	0	981.788	981.788	inf
32540	4.36227e-06	1.12966e-05	10.4272	0	7	0	-6058.46	-0.271342	1	1	6.60213	inf	968.634	inf
32550	4.6012e-06	6.37633e-06	20.4939	0	8	0	-6059.02	-nan	1	1	0	inf	968.634	inf
32560	1.05611e-05	1.69159e-05	17.5746	0	7	0	-6063.95	-3.49041	1	1	37.476	660.87	660.87	inf
32570	6.1404e-06	2.38646e-05	6.56025	0	6	0	-6067.4	-6.71419	1	1	6.16816e-05	2540.83	1187.49	inf
32580	1.08151e-05	3.39616e-05	8.39531	0	7	0	-6059.17	-1.10337	1	1	4.55206	inf	212.549	inf
32590	2.70352e-05	8.48962e-05	8.39531	0	6	1	-6060.01	-0.234416	1	1	8.48962e-05	293.12	293.12	inf
32600	8.58818e-06	8.48962e-05	1.87452	0	8	0	-6058.76	-nan	1	1	0	inf	293.12	inf
32610	1.26772e-05	7.9773e-05	3.60773	0	8	0	-6059.06	-nan	1	1	0	inf	418.955	inf
32620	1.26772e-05	7.9773e-05	3.60773	0	2	1	-6058.45	-0.0784497	1	1	0	250.639	250.639	inf
32630	2.09585e-05	0.000131884	3.60773	0	6	1	-6059.79	-0.334908	1	1	0.000131884	inf	321.211	inf
32640	2.02453e-05	0.000131884	3.44544	0	8	0	-6058.5	-nan	1	1	0	inf	168.838	inf
32650	2.49608e-05	0.000282657	1.48879	0	6	1	-6059.41	0.306234	1	1	0.000282657	72.8749	168.838	inf
32660	1.02468e-05	0.000116035	1.48879	0	2	0	-6059.1	-0.505108	1	1	0	172.703	242.06	inf
32670	2.99498e-05	8.32724e-05	9.63203	0	7	1	-6058.55	1.44312	1	1	9.63203	inf	111.283	inf
32680	6.40184e-05	0.000177996	9.63203	0	2	0	-6059.39	-0.155823	1	1	0	102.81	92.7645	inf
32690	8.37046e-05	0.000205823	11.0431	0	6	1	-6058.96	1.93298	1	1	0.000205823	63.4178	63.4178	inf
32700	8.92763e-05	0.000218475	11.1017	0	7	1	-6058.67	0.000433494	1	1	11.1017	45.47	45.47	inf
32710	0.000179431	9.58977e-05	54.9889	0	7	1	-6060.15	-0.216088	1	1	54.9889	inf	32.6981	inf
32720	0.000194706	0.000104061	54.9889	0	6	1	-6059.88	0.0261614	1	1	0.000104061	23.9345	23.9345	inf
32730	0.000222835	9.41761e-05	69.8461	0	6	1	-6060.14	-0.253511	1	1	9.41761e-05	12.4162	12.4162	inf
32740	0.000179462	7.58458e-05	69.8461	0	2	1	-6060.65	-0.531632	1	1	0	9.94065	9.94065	inf
32750	0.000281011	0.000106445	78.0635	0	8	0	-6060.14	-nan	1	1	0	inf	13.0047	inf
32760	0.000298361	0.000114024	77.3631	0	8	0	-6060.14	-nan	1	1	0	inf	13.0047	inf
32770	0.00025256	0.000114024	65.309	0	7	0	-6059.91	-0.372952	1	1	41.5653	13.2847	13.2847	inf
32780	0.000412503	0.000100511	122	0	2	1	-6060.65	-0.0303152	1	1	0	10.7577	10.7577	inf
32790	0.000188576	6.20021e-05	90.1117	0	2	1	-6061.25	-0.372986	1	1	0	41.2659	41.2659	inf
32800	0.000107896	6.20021e-05	51.0615	0	2	0	-6061.49	-2.48334	1	1	0	9.01305	22.5519	inf
32810	0.00018543	6.67012e-05	82.2658	0	7	1	-6060.17	0.0715868	1	1	82.2658	inf	22.5519	inf
32820	3.24035e-05	2.37411e-05	39.7981	0	8	0	-6060.06	-nan	1	1	0	inf	55.9292	inf
32830	3.12702e-05	1.4354e-05	64.2151	0	8	0	-6061	-nan	1	1	0	inf	43.0716	inf
32840	8.08029e-05	1.4354e-05	167.773	0	8	0	-6063.07	-nan	1	1	0	inf	131.558	inf
32850	6.07098e-05	1.4354e-05	125.764	0	8	0	-6060.71	-nan	1	1	0	inf	88.9891	inf
32860	5.6411e-05	1.46579e-05	114.331	0	2	0	-6065.59	-3.76894	1	1	0	280.567	114.603	inf
32870	7.87191e-05	2.32496e-05	100.446	0	7	1	-6062.16	-0.101037	1	1	100.446	inf	123.141	inf
32880	3.18589e-05	2.32496e-05	39.9609	0	8	0	-6059.52	-nan	1	1	0	inf	94.0679	inf
32890	3.18589e-05	2.32496e-05	39.9609	0	2	0	-6060.92	-2.3812	1	1	0	35.4262	94.0679	inf
32900	3.02582e-05	2.32496e-05	37.8948	0	2	1	-6059.97	0.396076	1	1	0	211.627	211.627	inf
32910	1.06587e-05	8.18986e-06	37.8948	0	8	0	-6059.71	-nan	1	1	0	inf	211.627	inf
32920	4.0427e-06	8.18986e-06	13.6522	0	2	1	-6061.34	-0.997455	1	1	0	157.272	157.272	inf
32930	3.90313e-06	7.90954e-06	13.6476	0	2	1	-6060.45	-0.953454	1	1	0	238.927	238.927	inf
32940	1.10698e-05	7.90954e-06	40.8387	0	8	0	-6059.62	-nan	1	1	0	inf	238.927	inf
32950	1.10698e-05	7.90954e-06	40.8387	0	2	0	-6059.67	-0.719718	1	1	0	225.635	494.771	inf
32960	2.27095e-06	3.86731e-06	16.4609	0	8	0	-6059.78	-nan	1	1	0	inf	613.112	inf
32970	2.6011e-06	4.42953e-06	16.4609	0	8	0	-6059.54	-nan	1	1	0	inf	613.112	inf
32980	5.96742e-06	1.01622e-05	16.4609	0	2	0	-6059.49	-1.44191	1	1	0	276.583	590.589	inf
